film_id,title,wikidata_uri,entity_text,entity_label,sentence,start_char,end_char
Q130642124,Bandaa Singh Chaudhary,http://www.wikidata.org/entity/Q130642124,1984,DATE,"Starring Arshad Warsi and Meher Vij, the film is set around Punjab in 1984 where a man fights with militants for survival.",200,204
Q125679673,Bantay-Bahay,http://www.wikidata.org/entity/Q125679673,Bantay-Bahay,ORG,"Bantay-Bahay, also known as The Guardian is a 2024 Philippine supernatural comedy horror film written and directed by Jose Javier Reyes.",0,12
Q125679673,Bantay-Bahay,http://www.wikidata.org/entity/Q125679673,Guardian,ORG,"Bantay-Bahay, also known as The Guardian is a 2024 Philippine supernatural comedy horror film written and directed by Jose Javier Reyes.",32,40
Q125679673,Bantay-Bahay,http://www.wikidata.org/entity/Q125679673,2024,DATE,"Bantay-Bahay, also known as The Guardian is a 2024 Philippine supernatural comedy horror film written and directed by Jose Javier Reyes.",46,50
Q125679673,Bantay-Bahay,http://www.wikidata.org/entity/Q125679673,Jose Javier Reyes,PERSON,"Bantay-Bahay, also known as The Guardian is a 2024 Philippine supernatural comedy horror film written and directed by Jose Javier Reyes.",118,135
Q125679673,Bantay-Bahay,http://www.wikidata.org/entity/Q125679673,Starring Pepe Herrera,PERSON,"Starring Pepe Herrera, the film follows a live streamer who is trapped inside of an engkanto infested old house.",137,158
Q131452092,Banzo (film),http://www.wikidata.org/entity/Q131452092,2024,DATE,Banzo is a 2024 Portuguese-language drama film written and directed by Margarida Cardoso.,11,15
Q131452092,Banzo (film),http://www.wikidata.org/entity/Q131452092,Margarida Cardoso,ORG,Banzo is a 2024 Portuguese-language drama film written and directed by Margarida Cardoso.,71,88
Q131452092,Banzo (film),http://www.wikidata.org/entity/Q131452092,Alfonso Paivaand,PERSON,"Starring Carloto Cotta as Dr. Alfonso Paivaand and Hoji Fortuna as Alphonse, the film presents the legacy of Portuguese colonialism in Africa, revisiting memories and historical scars.",120,136
Q131452092,Banzo (film),http://www.wikidata.org/entity/Q131452092,Hoji Fortuna,PERSON,"Starring Carloto Cotta as Dr. Alfonso Paivaand and Hoji Fortuna as Alphonse, the film presents the legacy of Portuguese colonialism in Africa, revisiting memories and historical scars.",141,153
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Barah,PERSON,Barah x Barah (transl. 12x12) is a 2024 Indian Hindi-language film directed by Gaurav Madan.,0,5
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Barah,PERSON,Barah x Barah (transl. 12x12) is a 2024 Indian Hindi-language film directed by Gaurav Madan.,8,13
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,2024,DATE,Barah x Barah (transl. 12x12) is a 2024 Indian Hindi-language film directed by Gaurav Madan.,35,39
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Gaurav Madan,PERSON,Barah x Barah (transl. 12x12) is a 2024 Indian Hindi-language film directed by Gaurav Madan.,79,91
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Gyanendra Tripathi,PERSON,"It stars Gyanendra Tripathi, Geetika Vidya Ohlyan, Bhumika Dube.",102,120
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Geetika Vidya Ohlyan,PERSON,"It stars Gyanendra Tripathi, Geetika Vidya Ohlyan, Bhumika Dube.",122,142
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Bhumika Dube,PERSON,"It stars Gyanendra Tripathi, Geetika Vidya Ohlyan, Bhumika Dube.",144,156
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,Varanasi,GPE,"The movie depicts life in Varanasi, one of India's oldest cities as it undergoes gradual changes.",184,192
Q126086650,Barah x Barah,http://www.wikidata.org/entity/Q126086650,India,GPE,"The movie depicts life in Varanasi, one of India's oldest cities as it undergoes gradual changes.",201,206
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,The Hill of Lovers,ORG,Baratani: The Hill of Lovers is a 2024 Botswana short film written and directed by Moreetsi Gabang and produced by Tricia L. Sello.,10,28
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,2024,DATE,Baratani: The Hill of Lovers is a 2024 Botswana short film written and directed by Moreetsi Gabang and produced by Tricia L. Sello.,34,38
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Botswana,ORG,Baratani: The Hill of Lovers is a 2024 Botswana short film written and directed by Moreetsi Gabang and produced by Tricia L. Sello.,39,47
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Moreetsi Gabang,GPE,Baratani: The Hill of Lovers is a 2024 Botswana short film written and directed by Moreetsi Gabang and produced by Tricia L. Sello.,83,98
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Tricia L. Sello,PERSON,Baratani: The Hill of Lovers is a 2024 Botswana short film written and directed by Moreetsi Gabang and produced by Tricia L. Sello.,115,130
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Tswana,GPE,"A filmic retelling of a popular Tswana folk tale, it features Tshepie Olds, Bernard Morapedi, and Omphile Mabine in lead roles.",164,170
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Tshepie Olds,ORG,"A filmic retelling of a popular Tswana folk tale, it features Tshepie Olds, Bernard Morapedi, and Omphile Mabine in lead roles.",194,206
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Bernard Morapedi,PERSON,"A filmic retelling of a popular Tswana folk tale, it features Tshepie Olds, Bernard Morapedi, and Omphile Mabine in lead roles.",208,224
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Omphile Mabine,PERSON,"A filmic retelling of a popular Tswana folk tale, it features Tshepie Olds, Bernard Morapedi, and Omphile Mabine in lead roles.",230,244
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Itumeleng Mmopelwa,PERSON,"Warona Itumeleng Mmopelwa, Gaolape A. Basuhi, and Jethro ""Umaga"" Ndebele feature in supporting roles.",267,285
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Gaolape A. Basuhi,PERSON,"Warona Itumeleng Mmopelwa, Gaolape A. Basuhi, and Jethro ""Umaga"" Ndebele feature in supporting roles.",287,304
Q138773972,Baratani: The Hill of Lovers,http://www.wikidata.org/entity/Q138773972,Jethro,GPE,"Warona Itumeleng Mmopelwa, Gaolape A. Basuhi, and Jethro ""Umaga"" Ndebele feature in supporting roles.",310,316
Q130341354,Bare Hands (film),http://www.wikidata.org/entity/Q130341354,Bare Hands,PERSON,"Bare Hands is a 2024 Italian drama film directed by Mauro Mancini, based on the novel of the same name by Paola Barbato.",0,10
Q130341354,Bare Hands (film),http://www.wikidata.org/entity/Q130341354,Mauro Mancini,PERSON,"Bare Hands is a 2024 Italian drama film directed by Mauro Mancini, based on the novel of the same name by Paola Barbato.",52,65
Q130341354,Bare Hands (film),http://www.wikidata.org/entity/Q130341354,Paola Barbato,ORG,"Bare Hands is a 2024 Italian drama film directed by Mauro Mancini, based on the novel of the same name by Paola Barbato.",106,119
Q130341354,Bare Hands (film),http://www.wikidata.org/entity/Q130341354,23 October 2024,DATE,"It premiered at the 19th Rome Film Festival on 23 October 2024, and received a theatrical release in Italy on 5 June 2025.",168,183
Q130341354,Bare Hands (film),http://www.wikidata.org/entity/Q130341354,Italy,GPE,"It premiered at the 19th Rome Film Festival on 23 October 2024, and received a theatrical release in Italy on 5 June 2025.",222,227
Q130341354,Bare Hands (film),http://www.wikidata.org/entity/Q130341354,5 June 2025,DATE,"It premiered at the 19th Rome Film Festival on 23 October 2024, and received a theatrical release in Italy on 5 June 2025.",231,242
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Barron's Cove,ORG,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",0,13
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Evan Ari Kelman,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",91,106
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Garrett Hedlund,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",120,135
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Hamish Linklater,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",137,153
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Brittany Snow,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",155,168
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Christian Convery,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",170,187
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Tramell Tillman,ORG,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",189,204
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Raul Castillo,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",206,219
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Stephen Lang,PERSON,"Barron's Cove is a 2024 American crime drama thriller mystery film written and directed by Evan Ari Kelman and starring Garrett Hedlund, Hamish Linklater, Brittany Snow, Christian Convery, Tramell Tillman, Raul Castillo and Stephen Lang.",224,236
Q134786304,Barron's Cove,http://www.wikidata.org/entity/Q134786304,Kelman,ORG,It is Kelman's feature directorial debut.,244,250
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Barroz 3D,PERSON,"Barroz 3D is a 2024 Indian children's fantasy film directed by Mohanlal, in his directorial debut, and produced by Antony Perumbavoor's Aashirvad Cinemas.",0,9
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Mohanlal,GPE,"Barroz 3D is a 2024 Indian children's fantasy film directed by Mohanlal, in his directorial debut, and produced by Antony Perumbavoor's Aashirvad Cinemas.",63,71
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Antony Perumbavoor's,ORG,"Barroz 3D is a 2024 Indian children's fantasy film directed by Mohanlal, in his directorial debut, and produced by Antony Perumbavoor's Aashirvad Cinemas.",115,135
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Aashirvad Cinemas,PERSON,"Barroz 3D is a 2024 Indian children's fantasy film directed by Mohanlal, in his directorial debut, and produced by Antony Perumbavoor's Aashirvad Cinemas.",136,153
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Mohanlal,GPE,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",170,178
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Maya Rao West,PERSON,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",210,223
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Cesar Lorente Raton,GPE,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",225,244
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Ignacio Mateos,PERSON,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",246,260
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Kallirroi Tziafeta,PERSON,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",262,280
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Nerea Camacho,PERSON,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",282,295
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,Tuhin Menon,PERSON,"The film stars Mohanlal in the titular role, alongside Maya Rao West, Cesar Lorente Raton, Ignacio Mateos, Kallirroi Tziafeta, Nerea Camacho and Tuhin Menon.",300,311
Q85845478,Barroz 3D,http://www.wikidata.org/entity/Q85845478,centuries-old,DATE,"The story centers on Barroz, a mysterious, centuries-old guardian spirit entrusted with protecting the hidden treasure of Vasco da Gama.",355,368
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Naxal Story,PERSON,Bastar: The Naxal Story is a 2024 Indian Hindi-language political thriller film directed by Sudipto Sen and produced by Vipul Amrutlal Shah.,12,23
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,2024,DATE,Bastar: The Naxal Story is a 2024 Indian Hindi-language political thriller film directed by Sudipto Sen and produced by Vipul Amrutlal Shah.,29,33
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Sudipto Sen,PERSON,Bastar: The Naxal Story is a 2024 Indian Hindi-language political thriller film directed by Sudipto Sen and produced by Vipul Amrutlal Shah.,92,103
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Vipul Amrutlal Shah,ORG,Bastar: The Naxal Story is a 2024 Indian Hindi-language political thriller film directed by Sudipto Sen and produced by Vipul Amrutlal Shah.,120,139
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Adah Sharma,PERSON,"It stars Adah Sharma, Indira Tiwari, Vijay Krishna, Shilpa Shukla, Yashpal Sharma, Subrat Dutta and Raima Sen.",150,161
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Indira Tiwari,PERSON,"It stars Adah Sharma, Indira Tiwari, Vijay Krishna, Shilpa Shukla, Yashpal Sharma, Subrat Dutta and Raima Sen.",163,176
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Vijay Krishna,PERSON,"It stars Adah Sharma, Indira Tiwari, Vijay Krishna, Shilpa Shukla, Yashpal Sharma, Subrat Dutta and Raima Sen.",178,191
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Shilpa Shukla,ORG,"It stars Adah Sharma, Indira Tiwari, Vijay Krishna, Shilpa Shukla, Yashpal Sharma, Subrat Dutta and Raima Sen.",193,206
Q123749605,Bastar: The Naxal Story,http://www.wikidata.org/entity/Q123749605,Yashpal Sharma,PERSON,"It stars Adah Sharma, Indira Tiwari, Vijay Krishna, Shilpa Shukla, Yashpal Sharma, Subrat Dutta and Raima Sen.",208,222
